4gram,count
dHan,11130
reeE,5849
eeEn,5849
eEnv,5849
Envi,18680
entS,11617
ntSt,11617
GetE,5768
tEnv,12831
etCo,49854
SetH,6698
etHa,6698
tHan,6698
dleC,6698
leCo,6698
eCou,11692
tSta,12352
artu,12352
rtup,12352
tupI,12352
upIn,12352
pInf,12352
imeZ,6905
meZo,6905
eZon,6905
Zone,6905
oneI,6905
tCon,35714
Cons,41886
oleC,13958
leCt,7519
trlH,7519
rlHa,7519
izeC,11920
zeCr,11920
eCri,21308
Crit,25911
riti,25911
itic,25911
tica,25911
ical,25911
calS,25911
alSe,25911
lSec,25911
ionA,6289
onAn,6289
nAnd,6289
AndS,6289
ndSp,6289
dSpi,6289
pinC,6289
inCo,6289
nCou,6289
imeF,7656
meFo,7656
eFor,15046
etDa,7390
tDat,7390
Date,7390
ateF,34429
teFo,22699
numS,7626
umSy,7626
mSys,7626
temL,7626
emLo,7626
mLoc,7626
ales,7626
lidL,7210
idLo,7210
oleM,6396
leMo,6396
eMod,6396
SetS,35852
iteC,21921
teCo,28040
eCon,14047
oleO,7485
leOu,7485
eOut,7485
putC,7485
etFu,14515
tFul,14515
Full,14515
ullP,14515
entV,7063
ntVa,7063
tVar,7063
Vari,7063
aria,7063
riab,7063
iabl,7063
Inse,15379
nser,15379
sert,15379
ertM,15379
rtMe,15379
tMen,90511
etMe,97656
enuS,15081
nuSt,15081
uStr,7626
uSta,7455
Char,28063
harU,7682
arUp,7682
rUpp,7682
Uppe,7682
bleW,6974
IsWi,20885
owEn,7078
wEna,7078
GetW,65623
etWi,125199
tWin,132459
dowT,36904
owTh,6972
wThr,6972
dPro,6972
essI,11523
Unho,7315
nhoo,7315
hook,7315
ookW,7315
okWi,7315
kWin,14992
dows,14976
owsH,14976
wsHo,14976
sHoo,14976
Hook,22300
ookE,22300
lorB,7309
orBr,7309
rBru,7309
owTe,22272
wTex,37480
extL,7531
xtLe,7531
tLen,7531
Leng,7531
ateR,37343
teRe,37343
eRec,45210
GetK,14863
etKe,14863
KeyS,7067
eySt,7067
ySta,7067
Call,14795
allN,7324
llNe,7324
lNex,7324
Next,21923
extH,7324
xtHo,7324
tHoo,7324
SetW,59581
okEx,7661
terC,27318
erCl,22715
rCla,22715
tFoc,13932
Focu,13932
etSc,44704
tScr,44704
ollP,14877
llPo,14877
ckDl,7788
kDlg,7788
DlgB,15432
lgBu,15432
gBut,15432
eckR,7829
ckRa,7829
kRad,7829
Radi,7829
adio,7829
dioB,7829
ioBu,7829
oBut,7829
IsDl,7644
sDlg,7644
onCh,7644
nChe,7644
ecke,7644
IsDi,7496
logM,7496
ogMe,7496
gMes,7496
ollW,15273
llWi,22744
lWin,22744
Fill,14940
illR,7093
llRe,7093
lRec,14582
Tabb,7819
abbe,7819
bbed,7819
bedT,7819
edTe,7819
dTex,7819
extO,23213
xtOu,23213
tOut,23213
awTe,15208
rayS,7822
aySt,7822
yStr,7822
dowP,66857
owPl,14856
wPla,14856
IsIc,7213
sIco,7213
coni,7213
Inte,34145
erse,14927
rsec,14927
sect,14927
ctRe,7434
tRec,44368
ollI,14915
llIn,14915
lInf,14915
Defe,23266
ferW,23266
owPo,37315
assI,15365
ssIn,15365
Upda,14603
pdat,14603
ateW,14076
teWi,14076
howS,7446
owSc,7446
wScr,7446
ollR,14912
llRa,14912
lRan,14912
Rang,14912
SetM,30548
ageP,7568
gePo,7568
geTi,7653
etTo,7422
tTop,7422
TopW,7422
opWi,14284
pWin,21549
EndD,14978
ndDe,7747
dDef,7747
Begi,14651
egin,14651
ginD,7758
inDe,7758
nDef,7758
SetA,15052
etAc,21415
iveW,21415
veWi,28821
oveP,7700
vePr,7700
Prop,30864
SetP,23049
etCa,14391
tCap,14391
Capt,21543
aptu,21543
ptur,21543
IsCh,7363
sChi,7363
Chil,7363
WinH,7799
inHe,7799
nHel,7799
bleM,7325
leMe,7325
eMen,22129
dify,15702
ifyM,7840
fyMe,7840
yMen,15016
oadB,7696
adBi,7696
dBit,7696
enuC,7777
nuCh,7777
uChe,7777
ckMa,7777
kMar,7777
Mark,7777
arkD,7777
rkDi,7777
kDim,7777
Dime,7777
imen,7777
mens,7777
temB,7784
emBi,7784
mBit,7784
ndDi,7231
dDia,7231
GetN,7784
etNe,7784
tNex,7784
extD,7784
xtDl,7784
DlgT,7784
lgTa,7784
gTab,7784
TabI,7784
abIt,7784
bIte,7784
logI,7785
ogIn,7785
gInd,7785
Indi,23211
ndir,23211
dire,23211
ectP,15225
ctPa,15225
tPar,22262
howO,7474
owOw,7474
wOwn,7474
wned,7474
nedP,7474
edPo,7474
dPop,7474
eteM,7333
teMe,13672
SetR,22706
etRe,30078
Rect,53167
ectE,22536
ctEm,15276
tEmp,15276
Empt,15276
etDi,7835
tDia,7835
logB,7835
ogBa,7835
gBas,7835
aseU,7835
seUn,7835
eUni,7835
Unit,7835
Brin,7660
ingW,7660
ngWi,7660
gWin,7660
owTo,7660
wToT,7660
ToTo,7660
enuB,7868
nuBa,7868
uBar,7868
BarI,7868
arIn,7868
Reus,7828
euse,7828
useD,7828
seDD,7828
eDDE,7828
DDEl,15642
DElP,15642
ElPa,15642
lPar,15642
Unpa,7814
npac,7814
ackD,7814
ckDD,7814
kDDE,7814
dowF,7209
owFr,7209
wFro,7209
KeyN,7796
eyNa,7796
yNam,7796
ameT,7796
meTe,7796
eTex,7796
MapV,7580
apVi,7580
pVir,7580
Virt,17993
ualK,7580
alKe,7580
lKey,7580
IsRe,7513
sRec,7513
mMen,7403
etPa,14477
Unio,7815
nion,7815
ionR,7815
onRe,7815
nRec,15027
etDC,15113
tDCE,7525
tDev,6959
iceC,6959
ceCa,6959
eCap,14111
opyM,7868
pyMe,7868
yMet,23599
etaF,31448
taFi,31448
aFil,31448
teDC,7647
etPo,7847
tPol,7847
Poly,31200
olyF,7847
lyFi,7847
illM,7847
llMo,7847
lMod,7847
tret,15182
retc,15182
etch,15182
tchB,15326
chBl,7479
hBlt,7479
BltM,7479
ltMo,7479
SetG,7863
etGr,7863
tGra,7863
Grap,7863
phic,7863
hics,7863
icsM,7863
csMo,7863
sMod,7863
etWo,7857
tWor,7857
Worl,15719
orld,15719
rldT,15719
ldTr,15719
dTra,15719
nsfo,15719
sfor,15719
fyWo,7862
yWor,7862
etMa,23279
tMap,23279
MapM,15411
apMo,15411
pMod,15411
tCli,60759
Clip,61401
lipB,7389
ipBo,7389
Excl,7498
xclu,7498
udeC,7498
deCl,7498
eCli,7498
lipR,46156
ipRe,14991
pRec,14991
ectC,30832
ctCl,30832
Offs,30869
ffse,30869
fset,30869
setC,7859
ipRg,31165
extA,7738
xtAl,7738
tAli,7738
Alig,7738
extJ,7861
xtJu,7861
tJus,7861
Just,7861
usti,7861
stif,7861
extC,14909
xtCh,7852
tCha,15724
hara,7852
arac,7852
ract,15693
acte,7852
cter,7852
terE,7852
rExt,7852
Extr,15693
Mapp,7868
perF,7868
erFl,7868
rFla,7868
etAr,7869
tArc,7869
ArcD,7869
rcDi,7869
cDir,7869
tCol,14925
lorA,7868
orAd,7868
rAdj,7868
Adju,15128
ustm,7868
stme,7868
tmen,7868
lipP,7856
ipPa,7856
pPat,7856
etVi,30614
tVie,30614
iewp,38393
ewpo,38393
wpor,38393
ortE,23321
rtEx,23321
ExtE,46639
wExt,23318
etPi,7273
tPix,7273
Pixe,7273
rtDo,7814
tDoc,7814
PtVi,7786
tVis,15220
Visi,22082
isib,22082
ectV,7434
ctVi,7434
ortO,15072
rtOr,15072
tOrg,15072
OrgE,37995
setV,7786
aleV,7779
leVi,7779
eVie,7779
dowO,15335
owOr,15335
wOrg,15335
setW,7852
aleW,7780
tPos,7502
Posi,7502
olyD,7685
lyDr,7685
yDra,7685
olyl,7866
lyli,7866
ylin,7866
line,7866
ineT,7866
olyB,7802
lyBe,7802
yBez,7802
Bezi,7802
ezie,7802
zier,7802
ierT,7802
ExtS,7778
xtSe,7778
tSel,7778
teDI,7866
eDIB,7866
DIBP,7866
IBPa,7866
BPat,7866
Patt,15613
tter,15613
ernB,15613
rnBr,15613
nBru,15613
ushP,7866
tePa,7747
ePat,7747
tPal,7440
Play,15731
ayMe,15731
ileR,7867
leRe,15739
Reco,7867
ecor,7867
etOb,15203
tObj,29808
ectT,7820
ctTy,7820
tTyp,7820
numM,7849
umMe,7849
ExtC,7662
xtCr,7662
tCre,7662
tePe,15247
eHat,7847
Hatc,7847
chBr,7847
hBru,7847
tDCO,7588
DCOr,7588
COrg,7588
ctRg,23197
etCh,7872
harW,7872
arWi,7872
rWid,7872
Widt,7872
idth,7872
eFon,15309
tchD,7703
chDI,7703
hDIB,7703
DIBi,7703
IBit,7703
extM,7721
xtMe,7721
tMet,7721
rics,7721
GetB,7743
etBk,21964
tBkC,14820
BkCo,14820
kCol,14820
Docu,7785
ocum,7785
cume,7785
ntPr,16554
rope,7785
pert,7785
rtie,7785
ties,7785
eTit,7853
Titl,7853
itle,7853
numK,7789
umKe,7789
mKey,7789
SHGe,7763
HGet,7763
xtra,7841
trac,7841
actI,7841
ctIc,7841
tIco,7841
ragF,7639
agFi,7639
gFin,7639
Fini,7639
inis,7639
ragQ,7645
agQu,7645
eryF,7645
ryFi,7645
ertS,7875
rtSt,7875
iteF,12210
teFm,7873
eFmt,7873
FmtU,15748
mtUs,15748
serT,23620
ypeS,15748
peSt,15748
teCl,7874
eCla,7874
assS,15748
ssSt,15748
OleR,7872
eReg,7872
RegG,7872
egGe,7872
gGet,7872
Read,20777
eadF,12903
adFm,7875
dFmt,7875
eadC,7874
adCl,7874
dCla,7874
ateB,15140
teBi,15140
eBin,7776
Bind,7776
ndCt,7776
aseS,7846
seSt,7846
eStg,7846
StgM,7846
tgMe,7846
gMed,7846
Medi,7846
ediu,7846
romC,7615
omCL,7615
mCLS,7615
CLSI,15113
CoTr,7875
oTre,7875
Trea,7875
eatA,7875
atAs,7875
tAsC,7875
AsCl,7875
sCla,7875
OleD,7864
leDu,7864
eDup,7864
teDa,7864
CoDi,7803
oDis,7803
Disc,7803
isco,7803
scon,7803
conn,7803
onne,7803
nnec,7803
nect,7803
ectO,14605
ctOb,14605
LSID,7498
SIDF,7498
IDFr,7498
DFro,7498
romS,7498
omSt,7498
mStr,7498
CoIn,7587
oIni,7587
ltiB,9179
tiBy,9179
iByt,9179
yteT,4522
teTo,4522
eToW,4522
ToWi,4522
oWid,4522
ideC,9179
deCh,9179
eCha,9179
reeL,5001
eeLi,5001
rocA,2924
ocAd,2924
cAdd,2924
oadL,17173
dLib,17173
izeo,6375
zeof,6375
eofR,6375
ofRe,6375
fRes,6375
ockR,6467
ckRe,6467
kRes,6467
oadR,6297
adRe,6297
dRes,13386
indR,7089
ndRe,7089
astE,8846
stEr,8846
harT,4657
arTo,4657
rToM,4657
ToMu,4657
oMul,4657
eapR,5592
apRe,5592
pReA,5592
ndCl,5549
dClo,5549
indN,6815
ndNe,6815
dNex,6815
extF,6815
xtFi,6815
dFir,6922
Firs,6922
irst,6922
rstF,6922
stFi,6922
Post,14115
ostM,7308
stMe,7308
troy,21007
royM,7176
oyMe,7176
oadM,7805
adMe,7805
dMen,15597
ndMe,15000
dMes,7208
oadS,7248
adSt,7248
royW,6584
oyWi,6584
dowV,6862
owVi,6862
wVis,6862
EndP,6888
dPai,6888
entR,6856
ntRe,6856
ginP,6893
inPa,6893
nPai,6893
DefW,7215
efWi,7215
fWin,7215
owPr,14686
wPro,14686
howW,6290
owWi,6290
wWin,6290
dowR,14081
owRe,14081
wRec,14081
assE,7431
ssEx,7431
ostQ,6807
stQu,6807
tQui,6807
Quit,6807
uitM,6807
itMe,6807
tchM,7167
chMe,7167
hMes,7167
oveW,7406
ExtT,7643
xtTe,7643
xtCo,7057
SetB,14221
tSto,6925
Stoc,6925
tock,6925
ockO,6925
egCl,5418
gClo,5418
oseK,5418
seKe,5418
eteV,7320
teVa,7320
ellE,7312
llEx,7312
lExe,7312
cute,7312
trle,12916
rlen,12916
balL,6760
alLo,6760
lLoc,6760
eteF,6642
teFi,22709
cmpi,7343
terl,19218
erlo,19218
rloc,19218
ocke,19218
cked,19218
kedD,6381
edDe,6381
dDec,6381
Decr,6381
ecre,6381
crem,12741
kedI,6360
edIn,6360
dInc,6360
Incr,6360
ncre,6360
eToS,6997
ToSy,6997
oSys,6997
eToL,7008
ToLo,7008
oLoc,7008
eadI,4329
kedE,6477
aryE,6543
tPri,15331
eInt,7794
Rais,5568
aise,5568
iseE,5568
seEx,5568
Term,4526
Unha,9575
nhan,9575
hand,9575
dled,9575
ledE,9575
ionF,9575
SetU,5062
etUn,5062
tUnh,5062
IsDe,5799
sDeb,5799
Debu,5799
ebug,5799
bugg,5799
ugge,5799
gger,5799
gerP,5799
rPre,5799
eapS,6044
apSi,6044
pSiz,6044
eapC,6466
apCr,6466
pCre,6466
eapD,6756
apDe,6756
pDes,6756
ualF,5391
ualA,5022
eryP,4994
ryPe,4994
yPer,4994
Perf,4994
erfo,4994
rfor,4994
manc,4994
nceC,4994
ceCo,4994
unte,4994
tTic,4725
Tick,4725
ickC,4725
kCou,4725
imeA,5173
meAs,5173
eAsF,5173
AsFi,5173
sFil,5173
oveM,7471
veMe,7471
temC,7251
emCo,7251
mCou,7251
dowL,14559
owLo,14559
wLon,14559
aseD,6843
oadC,7223
adCu,7223
dCur,7223
eekM,7342
ekMe,7342
kMes,7342
PtIn,7212
tInR,7212
InRe,7212
DlgC,7524
lgCt,7524
gCtr,7524
trlI,7524
tDes,6862
Desk,6862
eskt,6862
skto,6862
ktop,6862
topW,6862
royI,7247
oyIc,7247
setR,7372
opyR,7560
pyRe,7560
yRec,7560
allW,7471
Equa,7489
qual,7489
ualR,7489
ustW,7260
stWi,7260
nfoE,7666
foEx,7666
enuE,7660
MapW,7265
apWi,7265
wPoi,7265
adIc,7286
dIco,7286
Infl,7312
nfla,7312
ansl,13937
nsla,13937
slat,13937
eAcc,7598
ccel,15326
cele,15326
eler,15326
lera,15326
ator,15326
tePo,7229
oadA,7728
adAc,7728
tors,7728
aseC,7152
seCa,7152
ockW,7677
ckWi,7677
dowU,7677
owUp,7677
wUpd,7677
eteO,6771
teOb,6771
esto,7350
stor,7350
tore,7350
oreD,7350
tBkM,7144
BkMo,7144
kMod,7144
oveT,7295
veTo,7295
eToE,7295
eteD,6856
eBit,14404
eCom,13993
mpat,13993
pati,13993
atib,13993
tibl,13993
bleD,6953
teSo,7122
eSol,7122
Soli,7122
olid,7122
lidB,7122
idBr,7122
dBru,7122
ontI,7664
ntIn,7664
tInd,7664
tRgn,7762
RgnI,7762
gnIn,7762
nInd,7762
mbin,7745
bine,7745
ineR,7745
neRg,7745
bleB,7040
leBi,7040
CoTa,14319
oTas,14319
Task,14319
askM,14319
skMe,14319
kMem,14319
MemF,6993
mFre,6993
MemA,7326
emAl,7326
mAll,7326
CoCr,6723
oCre,6723
teIn,6723
eIns,6723
tanc,6723
CoUn,6862
oUni,6862
Unin,6862
nini,6862
Ente,4603
erCr,4603
rCri,4603
Leav,4539
eave,4539
aveC,4539
veCr,4539
oseH,3505
seHa,3505
eteC,4849
teCr,4849
eapF,5048
apFr,5048
pFre,5048
essH,5685
ssHe,5685
sHea,5685
eapA,5013
apAl,5013
pAll,5013
ateM,6339
eMes,6339
adFi,5028
ileP,5494
lePo,5494
